state,name_y,category,latitude,longitude,class
Arkansas,Hole In the Wall Cafe Catering And Events,'Southern restaurant (US)',35.0923314,-92.4388887,0
South Carolina,Josey's Chuck Wagon,'Southern restaurant (US)',34.934598699999995,-82.2823492,1
South Carolina,Chicken Salad Chick,'Southern restaurant (US)',32.798375300000004,-79.8921415,0
Georgia,The Chicken Shack,'Southern restaurant (US)',31.665217,-82.027479,0
Louisiana,Chicken Salad Chick,'Southern restaurant (US)',30.3904054,-91.1667874,0
Arkansas,Chicken Salad Chick,'Southern restaurant (US)',35.0698429,-92.4571881,0
North Carolina,Kelly's,'Southern restaurant (US)',35.2416702,-82.7295511,0
Alabama,Veggies To Go,'Southern restaurant (US)',32.5753433,-85.4992114,0
Alabama,Chicken Salad Chick,'Southern restaurant (US)',34.1544352,-86.84087749999999,0
Tennessee,Forkers BBQ and Catering,'Southern restaurant (US)',35.0893005,-85.1887163,0
Alabama,Original Green Acres Cafe,'Southern restaurant (US)',33.5517424,-86.81497189999999,0
Alabama,Chicken Salad Chick,'Southern restaurant (US)',33.4800487,-86.79046249999999,0
South Carolina,Food For The Soul,'Southern restaurant (US)',34.1791675,-82.37606,0
Tennessee,Breaking Bread,'Southern restaurant (US)',35.9824894,-86.5204669,0
Louisiana,Chicken Salad Chick,'Southern restaurant (US)',30.3904054,-91.1667874,1
Alabama,Chicken Salad Chick,'Southern restaurant (US)',34.1544352,-86.84087749999999,1
Mississippi,Fannin Mart Cafe,'Southern restaurant (US)',32.5138657,-90.0922692,0
South Carolina,Rommy's Cuisine,'Southern restaurant (US)',33.016187599999995,-80.1990981,1
South Carolina,Rommy's Cuisine,'Southern restaurant (US)',33.016187599999995,-80.1990981,0
South Carolina,Chicken Salad Chick,'Southern restaurant (US)',32.798375300000004,-79.8921415,1
Arizona,Pasco Kitchen & Lounge,'Southern restaurant (US)',32.231509599999995,-110.9586719,0
Tennessee,Forkers BBQ and Catering,'Southern restaurant (US)',35.0893005,-85.1887163,1
Alabama,"Sneaky Pete's. HotDogs & Hamburgers Breakfast, Lunch & Dinner",'Southern restaurant (US)',32.8461229,-86.62424039999999,0
Alabama,Chicken Salad Chick,'Southern restaurant (US)',30.8020998,-88.0930922,0
South Carolina,Smoke On the Water,'Southern restaurant (US)',34.8438741,-82.4043765,0
South Carolina,Smoke On the Water,'Southern restaurant (US)',34.8438741,-82.4043765,1
Tennessee,Starr Ranch,'Southern restaurant (US)',36.390165,-86.447268,1
Tennessee,Starr Ranch,'Southern restaurant (US)',36.390165,-86.447268,0
Florida,Restaurant Iron,'Southern restaurant (US)',30.4137494,-87.2152993,0
Texas,The Dogwood,'Southern restaurant (US)',29.749411,-95.378162,0
Texas,Turkey Leg House,'Southern restaurant (US)',32.6551508,-97.362808,0
Texas,Turkey Leg House,'Southern restaurant (US)',32.6551508,-97.362808,1
Alabama,Peyton's Place LLC,'Southern restaurant (US)',32.3812634,-86.21745729999999,0
Alabama,Peyton's Place LLC,'Southern restaurant (US)',32.3812634,-86.21745729999999,1
Arkansas,Southern Food Company,'Southern restaurant (US)',36.0781496,-94.2109929,0
Florida,Underground Kitchen,'Southern restaurant (US)',29.6557337,-82.3324018,0
Arkansas,Southern Food Company,'Southern restaurant (US)',36.0781496,-94.2109929,1
Georgia,Vista Vibes Restaurant,'Southern restaurant (US)',33.8445104,-84.25216209999999,0
Georgia,Vista Vibes Restaurant,'Southern restaurant (US)',33.8445104,-84.25216209999999,1
South Carolina,Husk,'Southern restaurant (US)',32.778074,-79.932103,0
North Carolina,Southern Pecan - Gulf Coast Kitchen,'Southern restaurant (US)',35.1463526,-80.8279603,0
Alabama,Commerce Kitchen,'Southern restaurant (US)',34.7298483,-86.584211,0
Florida,Chicken Salad Chick,'Southern restaurant (US)',29.136944,-82.19801799999999,0
Alabama,Chicken Salad Chick,'Southern restaurant (US)',33.4107461,-86.66620429999999,0
Louisiana,Chicken Salad Chick,'Southern restaurant (US)',30.2040799,-92.0174257,0
Georgia,Chicken Salad Chick,'Southern restaurant (US)',33.8737487,-84.3802046,0
Florida,Ida Claire,'Southern restaurant (US)',30.256401,-81.5286679,0
Alabama,Local Joe's Trading Post,'Southern restaurant (US)',33.9164691,-86.10372149999999,1
North Carolina,Chicken Salad Chick,'Southern restaurant (US)',35.7382677,-78.7785233,0
Mississippi,"Kelly Ray's Crawfish, Seafood and Steaks (formerly T'beaux's)",'Southern restaurant (US)',32.4727249,-90.2869873,0
Florida,Ida Claire,'Southern restaurant (US)',30.256401,-81.5286679,1
Alabama,Local Joe's Trading Post,'Southern restaurant (US)',33.9164691,-86.10372149999999,0
Louisiana,Big Mama's Country Kitchen,'Southern restaurant (US)',30.303028,-89.8230367,0
Oklahoma,Billie Jean's Lakeside Pub & Grill,'American restaurant',35.524827,-97.984118,0
California,Umi Sushi and Oyster Bar,'Japanese restaurant',33.4560541,-117.1067437,0
California,Misasa Restaurant,'Japanese restaurant',34.0049327,-118.4335459,0
California,RAMEN ARASHI,'Japanese restaurant',37.4919815,-121.9301856,0
Texas,Sushi Gio,'Japanese restaurant',32.6010894,-97.1279525,1
Texas,Sushi Gio,'Japanese restaurant',32.6010894,-97.1279525,0
Georgia,HIBACHI YUM,'Japanese restaurant',33.998618,-84.0689415,0
Arkansas,KEIHIRO HIBACHI AND SUSHI,'Japanese restaurant',34.8060772,-92.2911592,0
California,Teriyaki J's,'Japanese restaurant',33.966521,-118.1158683,0
Tennessee,Koto Japanese Steak House,'Japanese restaurant',36.3529114,-82.4006041,0
North Carolina,Sakura Japanese Restaurant,'Japanese restaurant',34.238825,-77.88882199999999,0
Florida,Miraku Japanese Steak House,'Japanese restaurant',29.6176003,-82.38257809999999,0
Louisiana,Tokyo Bistro,'Japanese restaurant',30.0163819,-90.1997572,0
Arizona,Yogis Grill (Pacific Ave),'Japanese restaurant',32.6978345,-114.5992111,1
California,Shiso,'Japanese restaurant',38.3005512,-122.4762967,0
South Carolina,Dickey's Barbecue Pit,'Barbecue restaurant',33.9979389,-81.2237354,0
California,Sookis Japanese Grill,'Japanese restaurant',34.186915299999995,-118.9123584,0
California,Homma's Brown Rice Sushi,'Japanese restaurant',37.4277794,-122.1441047,0
South Carolina,Japan Grill,'Japanese restaurant',34.5393135,-82.6713188,1
North Carolina,Buena Papa Fry Bar,'Fast food restaurant',35.7790352,-78.6456805,0
Georgia,Chicken Salad Chick,'Southern restaurant (US)',33.8737487,-84.3802046,1
Arkansas,Chicken Salad Chick,'Southern restaurant (US)',34.6051711,-92.5405221,0
Alabama,Chicken Salad Chick,'Southern restaurant (US)',33.4107461,-86.66620429999999,1
North Carolina,Chicken Salad Chick,'Southern restaurant (US)',35.128093799999995,-80.7023966,0
Louisiana,Big Mama's Country Kitchen,'Southern restaurant (US)',30.303028,-89.8230367,1
Oklahoma,Chicken Salad Chick,'Southern restaurant (US)',35.5370525,-97.5315723,0
Arkansas,Chicken Salad Chick,'Southern restaurant (US)',34.6051711,-92.5405221,1
Louisiana,Chicken Salad Chick,'Southern restaurant (US)',32.5633468,-93.7122421,0
Oklahoma,Chicken Salad Chick,'Southern restaurant (US)',35.5370525,-97.5315723,1
Louisiana,Willa Jean,'Southern restaurant (US)',29.948317,-90.075121,0
Arkansas,DownHome Restaurant & Catering,'Southern restaurant (US)',34.6681577,-92.4193852,0
Mississippi,Chicken Salad Chick,'Southern restaurant (US)',31.3244938,-89.3356783,0
Georgia,Miss Sophie's Marketplace,'Southern restaurant (US)',32.1155019,-81.2364241,0
Georgia,R+B CAFE,'Southern restaurant (US)',33.6008627,-83.4666436,1
Georgia,R+B CAFE,'Southern restaurant (US)',33.6008627,-83.4666436,0
North Carolina,Kamado Grille,'American restaurant',35.8662694,-78.6225709,0
Texas,Cypress Creek Cafe & Buzzard Bar,'American restaurant',29.9958333,-98.0961111,0
California,Cloud Shaved Snow,'Japanese restaurant',33.870545,-117.920027,0
California,Maki Yaki,'Japanese restaurant',33.6797019,-117.9031117,0
North Carolina,Mary & Vinny's Biscuits and Bagels,'Breakfast restaurant',35.528188799999995,-77.4024804,0
Florida,Waffle House,'Breakfast restaurant',29.7017255,-82.3424975,1
Texas,Ferny's Cafè,'Breakfast restaurant',32.704073,-102.644566,0
California,George's BBQ,'Barbecue restaurant',37.7522126,-122.4170199,0
California,Ludy's Main Street BBQ,'Barbecue restaurant',38.6775887,-121.7722793,0
North Carolina,Sakura 8,'Japanese restaurant',35.7147948,-78.6358156,1
Florida,Sushi Wok,'Japanese restaurant',30.247247,-81.746263,0
Texas,Sumo Japanese Restaurant,'Japanese restaurant',32.51084,-94.7495199,1
California,Sanraku,'Japanese restaurant',37.7843297,-122.4029519,1
California,Tsuki Sushi Bar & Grill,'Japanese restaurant',32.7898524,-117.0226118,1
Florida,Strawberry Town Cafe,'Breakfast restaurant',28.046564,-82.1298455,0
South Carolina,Palmetto House of Pancakes,'Breakfast restaurant',33.8098485,-78.7086025,0
Mississippi,DONUT CAFE,'Breakfast restaurant',30.4023675,-88.934072,0
California,Terry's Coffee Trader,'Breakfast restaurant',33.5558041,-117.2161988,0
Texas,Jack in the Box,'Fast food restaurant',32.7344063,-96.6155344,1
Texas,Jack in the Box,'Fast food restaurant',33.1308708,-97.0417327,1
California,Jack in the Box,'Fast food restaurant',37.9367896,-121.2992924,1
California,Amaya,'Japanese restaurant',33.9122378,-117.4574416,0
Arkansas,Ninja Japanese express II,'Japanese restaurant',35.4699361,-94.3556915,1
Georgia,HIBACHI YUM,'Japanese restaurant',33.998618,-84.0689415,1
California,Oki Doki roll and sushi,'Japanese restaurant',33.9305521,-117.8939147,0
North Carolina,Cracker Barrel Old Country Store,'American restaurant',35.5720163,-77.4004205,1
Oklahoma,Big Anthony's BBQ,'Barbecue restaurant',36.1341667,-95.8841667,0
Georgia,Dean's Barbeque,'Barbecue restaurant',33.4967304,-84.3418915,0
South Carolina,Jb's Smokeshack,'Barbecue restaurant',32.7271423,-80.0701141,0
North Carolina,Carolina Bar-B-Q,'Barbecue restaurant',35.785613999999995,-80.879652,0
Arkansas,Dixie Cafe,'American restaurant',34.5788728,-92.5835693,0
Georgia,Cafe 400,'American restaurant',33.9070312,-84.34945139999999,0
Texas,9ers Grill Wharton,'American restaurant',29.3255787,-96.0948385,1
North Carolina,Tracy's Cafe,'Breakfast restaurant',35.7806453,-78.1209512,1
Florida,Coffee Break,'Breakfast restaurant',26.1873229,-80.1681952,0
South Carolina,10/Fold Biscuits,'Breakfast restaurant',33.7194472,-78.8520958,0
Texas,Mi Cabanita,'Breakfast restaurant',31.8976543,-102.3988272,0
Tennessee,First Watch,'Breakfast restaurant',36.12708,-86.77772499999999,1
Florida,Gina's Cafe & Deli,'Breakfast restaurant',28.3550765,-80.7005607,0
Texas,Rancheros Tacos,'Breakfast restaurant',29.6147128,-95.7436871,0
Texas,Donut Palace,'Breakfast restaurant',32.9512193,-96.770877,0
Florida,¡Ole!,'Breakfast restaurant',25.7720361,-80.1858501,0
Florida,Best Friends BBQ,'Barbecue restaurant',27.2522544,-80.22855369999999,1
North Carolina,Dickey's Barbecue Pit,'Barbecue restaurant',35.9553571,-78.9936014,0
California,Hiatus Urban Barbeque,'Barbecue restaurant',34.050566,-118.343953,0
New Mexico,Mesilla Valley BBQ Company,'Barbecue restaurant',32.3086932,-106.7641674,0
Georgia,Waffle House,'Breakfast restaurant',34.2684245,-85.21334379999999,1
Texas,Jack ‘n’ Jill Donuts Greenwood,'Breakfast restaurant',32.0189059,-101.9354201,1
Georgia,Original Pancake House,'Breakfast restaurant',33.8357061,-84.3823496,0
Arkansas,Kiko Hibachi & Sushi Express,'Japanese restaurant',35.605548899999995,-91.2591735,1
California,Agenzen Japanese Cuisine,'Japanese restaurant',37.5980455,-122.3863997,0
Tennessee,Na Go Ya,'Japanese restaurant',35.0127016,-85.22702009999999,0
North Carolina,Spiros Breakfast & Lunch House,'Breakfast restaurant',34.217196,-77.9341712,0
South Carolina,Simple Simon,'Breakfast restaurant',34.9515774,-81.9198274,0
California,Ocean Beach Cafe,'Breakfast restaurant',37.7745416,-122.5099581,0
California,Uncle John's Pancake House,'Breakfast restaurant',37.331581,-121.9125982,0
Texas,Hot and Juicy,'Fast food restaurant',31.8320331,-106.5343414,0
Mississippi,DUAL - HARDEE''S / RED BURRITO,'Fast food restaurant',30.42126,-89.09186,0
Georgia,Big Boy's,'Fast food restaurant',34.5102127,-85.3226814,0
Texas,Takos Zumba Jalisco,'Fast food restaurant',29.817364,-95.0568396,0
Florida,El Maracucho Fast Food,'Fast food restaurant',25.8318802,-80.3377235,0
Florida,Taco Buenos,'Fast food restaurant',26.49358,-81.8481338,0
Georgia,Chicken Express,'Fast food restaurant',34.1267225,-83.2190809,0
Alabama,Dickey's Barbecue Pit,'Barbecue restaurant',33.194721699999995,-87.52721059999999,0
Alabama,AU Smokehouse,'Barbecue restaurant',32.6013679,-85.4854574,0
North Carolina,Holy Smoke (that's) BBQ,'Barbecue restaurant',34.0398999,-77.8948836,0
California,LA Tacos & Kabobs,'Fast food restaurant',34.1247315,-118.220905,1
Texas,Snowflake Donuts,'Breakfast restaurant',30.1214503,-95.5066652,1
Texas,Sinton Donuts,'Breakfast restaurant',28.0370984,-97.5162505,0
Georgia,Nana's Chicken-N-Waffles,'Breakfast restaurant',33.643073,-84.013234,1
Florida,Waffle House,'Breakfast restaurant',28.2202335,-81.6426856,1
Florida,Waffle House,'Breakfast restaurant',28.0965497,-81.952139,1
Texas,Lani's Donuts,'Breakfast restaurant',29.8109331,-94.8485689,0
North Carolina,Fork Lore,'American restaurant',35.4843994,-82.5570257,1
Oklahoma,Sticky Fingers BBQ,'Barbecue restaurant',36.5266001,-95.0257982,0
California,Dickey's Barbecue Pit,'Barbecue restaurant',36.066529,-119.0164383,0
Texas,KJ's Po Boy Express,'Fast food restaurant',31.0780209,-97.7555089,0
Tennessee,Jack's,'Fast food restaurant',35.57873,-89.64216569999999,0
Louisiana,TARC-Terrebonne ARC,'Fast food restaurant',29.5755399,-90.6836482,0
Texas,Jack in the Box,'Fast food restaurant',32.387608,-94.868106,0
Texas,KFC,'Fast food restaurant',32.731973499999995,-94.9430867,0
Texas,Chick-fil-A,'Fast food restaurant',29.7209941,-95.3610847,0
Arizona,Carl's Jr.,'Fast food restaurant',32.65655,-114.585726,0
Arizona,Jack In The Box,'Fast food restaurant',33.609017699999995,-112.3910977,0
North Carolina,Taco Bell,'Fast food restaurant',34.7311096,-76.63774099999999,1
Tennessee,Krystal,'Fast food restaurant',35.93288,-85.47877,1
California,Wow Bento & Roll,'Fast food restaurant',34.2300883,-118.2490895,0
New Mexico,Taco Bell,'Fast food restaurant',32.4128332,-104.2293751,0
Louisiana,McDonald's,'Fast food restaurant',30.1436561,-91.9431263,0
California,Burger King,'Fast food restaurant',32.6539998,-117.065369,0
Georgia,Burger King,'Fast food restaurant',33.8208942,-84.3876305,0
Arkansas,Chick-fil-A,'Fast food restaurant',35.2488882,-91.7261468,0
Tennessee,Taco Bell,'Fast food restaurant',36.5523039,-82.62671499999999,0
Georgia,Taco Bell,'Fast food restaurant',33.0418613,-84.98038679999999,0
California,Burger King,'Fast food restaurant',33.8878904,-117.8421941,0
Texas,Pollito Grilled Chicken,'Fast food restaurant',26.238661,-98.222253,0
Oklahoma,"Taqueria Express ""La Villita""",'Fast food restaurant',35.225973,-97.4414111,0
California,K H China Express,'Fast food restaurant',34.0887814,-118.1707347,0
Mississippi,T-Ray's BBQ,'Barbecue restaurant',32.2338613,-90.1636001,1
Oklahoma,Mr. Fantastic Rubicon BBQ,'Barbecue restaurant',36.1728401,-96.0021808,0
California,Viva Express Cafe,'Breakfast restaurant',33.7881653,-117.9230511,1
North Carolina,DQ Grill & Chill Restaurant,'Fast food restaurant',35.177596699999995,-78.9795998,0
Oklahoma,A&W All-American Food,'Fast food restaurant',36.1375901,-96.0970148,0
Arizona,Sonic Drive-In,'Fast food restaurant',33.4661159,-111.9738153,0
Arizona,EL MIGOS WATER-N-ICE,'Fast food restaurant',33.466332,-112.153483,0
Florida,Hurricane BTW,'Fast food restaurant',26.2006593,-80.11054539999999,0
Louisiana,Ruby D's,'Fast food restaurant',29.9445957,-90.0345054,0
South Carolina,Street Taco,'Fast food restaurant',33.5731942,-81.83493829999999,0
Georgia,McDonald's,'Fast food restaurant',33.7745724,-84.6011156,0
California,McDonald's,'Fast food restaurant',34.0709111,-117.933099,0
Florida,Juicy Bites,'Fast food restaurant',28.3892133,-81.50415559999999,1
California,Raspados Kio’s,'Fast food restaurant',33.7153693,-116.2237941,0
Tennessee,Jack in the Box,'Fast food restaurant',36.182386,-86.64006599999999,0
North Carolina,Burger King,'Fast food restaurant',36.1007977,-80.22913369999999,0
Georgia,Andy's,'Fast food restaurant',30.8484022,-83.9912319,0
Texas,Momma Jean's Kitchen,'Breakfast restaurant',29.8750255,-98.5129089,0
North Carolina,Tiger Bay Cafe,'Breakfast restaurant',35.577987,-82.57865939999999,1
North Carolina,Royal Cafe and Crêperie,'Breakfast restaurant',35.1167448,-80.7193451,1
Arizona,Confluence,'American restaurant',33.8215721,-111.9233714,1
Oklahoma,Dairy Queen,'Fast food restaurant',33.8958911,-94.8117227,0
Tennessee,Hickory House BBQ,'Fast food restaurant',35.8109967,-83.5344513,0
California,Nanay Gloria,'Fast food restaurant',33.9052371,-117.4742093,0
California,Jack in the Box,'Fast food restaurant',37.6142027,-122.4048454,1
Arizona,Burger King,'Fast food restaurant',33.3372455,-111.8542434,0
New Mexico,Thelma's Wangs & Thangs,'Fast food restaurant',32.4051441,-104.2251083,0
South Carolina,Burger King,'Fast food restaurant',32.8939753,-80.0697246,0
North Carolina,McDonald's,'Fast food restaurant',35.9123401,-78.7783238,0
North Carolina,12 Bones Smokehouse RIVER,'Barbecue restaurant',35.5776843,-82.56618379999999,1
Tennessee,Ichiban Japanese Restaurant,'Japanese restaurant',36.1621368,-86.775656,0
Arizona,Chick-fil-A,'Fast food restaurant',35.1885011,-111.655653,0
Arkansas,KFC,'Fast food restaurant',35.0694039,-91.9114253,0
Mississippi,Jack’s,'Fast food restaurant',34.5001792,-89.0258636,1
Georgia,Subway,'Fast food restaurant',33.7927398,-84.386223,0
Arkansas,Chick-fil-A,'Fast food restaurant',35.2942283,-93.1366085,0
North Carolina,RaceWay Deli,'Fast food restaurant',35.8105044,-80.8453095,0
Mississippi,Pop's Express OB,'Fast food restaurant',34.949466699999995,-89.8123092,0
California,Jane's Cafe,'Breakfast restaurant',32.7656347,-117.1615676,1
California,Carl's Jr.,'Fast food restaurant',33.5101594,-117.7086805,0
Texas,Dairy Queen Store,'Fast food restaurant',35.8633333,-101.9736111,0
North Carolina,Big Tom's Wings & Pizza,'Fast food restaurant',36.1466524,-81.1600419,0
Tennessee,Twisted Taco,'Fast food restaurant',35.9529412,-83.9322206,0
California,KFC,'Fast food restaurant',34.2648092,-118.5268936,0
California,Taco Bell,'Fast food restaurant',37.3088962,-121.0190556,1
Texas,Smokey Boys Barbecue,'Barbecue restaurant',29.5334202,-98.6734896,1
Florida,Wendy's,'Fast food restaurant',28.6633916,-81.37153479999999,1
Georgia,Burger King,'Fast food restaurant',33.5595591,-84.3147254,0
Florida,Wendy's,'Fast food restaurant',27.9820236,-82.3808219,1
Texas,Sonic Drive-In,'Fast food restaurant',32.7409267,-97.0854856,0
California,Jack in the Box,'Fast food restaurant',32.6236116,-117.0733474,1
California,Dickey's Barbecue Pit,'Barbecue restaurant',38.1334953,-122.2224533,1
California,Casa Sushi & Teriyaki,'Japanese restaurant',34.0952791,-118.2921191,0
North Carolina,KOTO Japanese Sushi&Steak House,'Japanese restaurant',36.0210588,-80.37955699999999,1
Texas,Burgdawgs,'Hamburger restaurant',32.7857051,-96.7974667,0
North Carolina,West Side Grille,'Hamburger restaurant',35.8813012,-80.1000904,0
Georgia,Supreme Burger Express,'Hamburger restaurant',33.6583619,-84.3273933,0
Texas,Outpost Burger Co.,'Hamburger restaurant',32.2035147,-98.2419381,0
Texas,IDC Burgers,'Hamburger restaurant',32.6916756,-97.6022289,0
Texas,Hays County Burgers and Bar-B-Que,'Hamburger restaurant',29.8456029,-97.8426678,0
Alabama,Magic Burger,'Hamburger restaurant',34.017959399999995,-86.069846,0
New Mexico,Rex's Hamburgers,'Hamburger restaurant',35.1318386,-106.5791534,0
California,Shake Shack,'Hamburger restaurant',34.020233,-118.497458,0
Florida,The Burger Goat,'Hamburger restaurant',28.1111991,-81.6234863,0
Mississippi,Country Boy's Hamburgers,'Hamburger restaurant',33.9881871,-88.4911951,1
Georgia,Burger Theory,'Hamburger restaurant',33.8477331,-84.2521191,0
California,Burger King,'Fast food restaurant',32.674944,-117.0988986,0
Texas,Burger King,'Fast food restaurant',32.2312286,-95.2269897,0
Mississippi,Hardee's,'Fast food restaurant',33.126836,-89.055859,1
Texas,Taqueria y Pupuseria Danita,'Fast food restaurant',29.7168656,-95.6151796,0
California,Wendy's,'Fast food restaurant',32.7549525,-117.1334706,1
Arizona,Jack in the Box,'Fast food restaurant',33.4143963,-111.8739054,1
Texas,Jack in the Box,'Fast food restaurant',29.9483042,-95.3322986,1
Texas,Cracker Barrel Old Country Store,'American restaurant',33.2311915,-97.1731332,1
North Carolina,Wendy's,'Fast food restaurant',35.8992767,-78.6812807,1
Alabama,Wendy's,'Fast food restaurant',34.7054135,-86.78714599999999,1
South Carolina,Chick-fil-A,'Fast food restaurant',34.822465699999995,-82.2861045,1
California,A&W Restaurant,'Fast food restaurant',37.7322543,-120.9583542,1
California,Teriyaki Madness,'Japanese restaurant',33.8890111,-117.8283472,0
Florida,Waffle House,'Breakfast restaurant',27.4933629,-82.4775391,1
Georgia,Waffle House,'Breakfast restaurant',33.9064282,-84.1118664,1
Florida,Waffle House,'Breakfast restaurant',30.1805417,-82.6808528,1
Florida,Burgerim Gourmet Burgers,'Hamburger restaurant',26.4705722,-80.14591109999999,0
Oklahoma,Smashburger,'Hamburger restaurant',35.5242435,-97.5412774,0
Louisiana,"MOOYAH Burgers, Fries & Shakes",'Hamburger restaurant',30.36031,-91.10736,1
Oklahoma,Smashburger,'Hamburger restaurant',35.4622251,-97.6482144,0
Florida,Beach Bites & Burgers,'Hamburger restaurant',27.7860377,-82.78228829999999,0
New Mexico,Blake's Lotaburger,'Hamburger restaurant',35.159735,-107.8422485,0
Texas,Waterin- Hole & FeedBag Restuarant,'Hamburger restaurant',30.7178296,-97.4426147,0
Georgia,Safari Burger,'Hamburger restaurant',30.7207837,-83.3199343,0
Tennessee,Bob's Burger Pasta & Pizza,'Hamburger restaurant',35.7100874,-89.08673999999999,1
Tennessee,Shake Shack,'Hamburger restaurant',35.936253,-86.826362,0
Texas,Wayback Burgers,'Hamburger restaurant',29.5608062,-98.3264639,0
Texas,Hamburguesas Y Hot dogs Guadalajara,'Hamburger restaurant',29.9150133,-95.4046905,0
Georgia,Ball Ground Burger Bus,'Hamburger restaurant',34.3382531,-84.37644379999999,1
Florida,Charlie's Burger Bar,'Hamburger restaurant',30.3949844,-86.5132175,0
Texas,Smashburger,'Hamburger restaurant',29.6424722,-98.4547752,0
Texas,Burger Barn,'Hamburger restaurant',32.0423943,-95.9664263,0
Louisiana,Jackies Drive in,'Hamburger restaurant',32.9540104,-93.133619,0
Louisiana,Friendz,'Hamburger restaurant',32.6092948,-93.2833404,0
Georgia,Wings N Burger,'Hamburger restaurant',33.9236958,-84.470497,0
California,The Counter Custom Burgers Fashion Valley,'Hamburger restaurant',32.7675674,-117.1657445,0
Florida,Wendy's,'Fast food restaurant',27.8546054,-82.6391581,1
Arizona,Jack in the Box,'Fast food restaurant',32.655968699999995,-114.5808765,1
North Carolina,McDonald's,'Fast food restaurant',35.9123401,-78.7783238,1
California,Jack in the Box,'Fast food restaurant',34.1400241,-118.0049993,1
Tennessee,Wendy's,'Fast food restaurant',35.9246515,-84.0549662,1
Florida,Wendy's,'Fast food restaurant',27.8565725,-82.3287119,1
Arkansas,Backyard BBQ 2,'Barbecue restaurant',35.820714599999995,-90.4376567,0
Texas,Sugaree Barbecue,'Barbecue restaurant',30.127197,-95.4296737,0
California,Dickey's Barbecue Pit,'Barbecue restaurant',37.7962972,-121.1929609,0
Florida,The Coffee Shop,'Breakfast restaurant',28.6717563,-81.33764769999999,0
Georgia,A & T's Breakfast Café,'Breakfast restaurant',32.044571999999995,-81.006102,0
Texas,Waffle House,'Breakfast restaurant',35.1896243,-101.8843343,1
Georgia,Miss Saigon Catering,'Fast food restaurant',33.947897,-84.12370589999999,0
California,Farley's on 65th,'Breakfast restaurant',37.8472667,-122.2880139,0
Arkansas,Sunrise Donuts,'Breakfast restaurant',34.6095657,-92.3203811,1
Florida,Sanborn Cafe,'Breakfast restaurant',26.3509301,-80.085512,1
Arizona,Fatburger,'Hamburger restaurant',33.4143167,-111.9289998,0
Arkansas,Hubcap Burger Company,'Hamburger restaurant',34.7714358,-92.3563392,0
North Carolina,Mama Crow's Burger & Salad Shop,'Hamburger restaurant',35.775082,-78.6319949,1
Tennessee,Steak 'n Shake,'Hamburger restaurant',35.8481008,-86.3604696,0
North Carolina,Five Guys,'Hamburger restaurant',35.1996228,-80.8672395,0
Louisiana,New Orleans Hamburger & Seafood Co,'Hamburger restaurant',29.926943,-90.099585,1
Arkansas,Dairy Shack,'Hamburger restaurant',35.5648437,-90.930317,0
Florida,BurgerFi,'Hamburger restaurant',26.3674468,-80.198143,1
New Mexico,Blake's Lotaburger,'Hamburger restaurant',35.151936,-106.622682,0
California,Beach Burger,'Hamburger restaurant',34.008705,-118.4980274,1
Georgia,Miss Saigon Catering,'Fast food restaurant',33.947897,-84.12370589999999,1
Florida,Wendy's,'Fast food restaurant',29.1966112,-81.05802709999999,1
California,Jack in the Box,'Fast food restaurant',37.7052957,-121.7213675,1
Texas,Sonic Drive-In,'Fast food restaurant',29.7605972,-95.366661,0
Georgia,Chick-fil-A,'Fast food restaurant',33.9384583,-83.4563369,1
Georgia,BirdCat BBQ,'Barbecue restaurant',33.179862,-83.2872165,0
Texas,Loco Gringo BBQ,'Barbecue restaurant',28.4434852,-96.4175567,1
Alabama,Waffle House,'Breakfast restaurant',30.6751682,-88.13120719999999,1
Alabama,Wendy's,'Fast food restaurant',32.380427,-86.30049079999999,1
Georgia,Waffle House,'Breakfast restaurant',34.795511,-84.99670259999999,1
Arizona,"Snooze, an A.M. Eatery",'Breakfast restaurant',33.3193032,-111.9776817,1
Arkansas,KFC,'Fast food restaurant',34.491468,-93.086748,0
North Carolina,KFC,'Fast food restaurant',35.7032375,-81.3115203,0
Alabama,Sonic Drive-In,'Fast food restaurant',32.9436865,-85.95620509999999,0
California,Wendy's,'Fast food restaurant',33.6494292,-117.8424161,0
Oklahoma,McDonald's,'Fast food restaurant',34.6324487,-98.4714353,0
South Carolina,Sonny's BBQ,'Barbecue restaurant',34.7895654,-82.4835961,0
Florida,El Paponazo,'Fast food restaurant',25.8847043,-80.3078287,0
Arizona,Melrose Kitchen,'Breakfast restaurant',33.4987559,-112.0836063,1
North Carolina,Maple Street Biscuit Company - Charlotte,'Breakfast restaurant',35.200385,-80.8662602,1
Florida,Five Guys,'Fast food restaurant',26.1278459,-81.7684271,0
Georgia,Sonic Drive-In,'Fast food restaurant',33.536503,-82.0794706,0
New Mexico,The 505 Burgers,'Fast food restaurant',36.7384071,-108.1840134,0
Oklahoma,Burger King,'Fast food restaurant',35.3195021,-97.4927958,0
South Carolina,Arby's,'Fast food restaurant',34.1395191,-80.749324,1
Florida,BurBowl,'Hamburger restaurant',25.7528069,-80.3671306,1
Texas,Kamo’s Kajun Grill,'Hamburger restaurant',32.2364301,-95.3486242,0
California,Shake Shack,'Hamburger restaurant',34.102,-118.324049,1
Texas,Burger King,'Fast food restaurant',31.8202512,-106.4294976,0
